1	hit	nohit	ratio
555.0	42976.0	85071.0	0.3356267620483104
556.0	81274.0	28141.0	0.7428049170589042
557.0	61835.0	23991.0	0.7204693216507818
558.0	56766.0	38760.0	0.5942465925507192
559.0	52895.0	18581.0	0.7400386143600649
560.0	56494.0	58249.0	0.4923524746607636
561.0	29366.0	11395.0	0.7204435612472707
562.0	45283.0	28940.0	0.6100939062015818
563.0	31611.0	12935.0	0.7096260045795357
564.0	60737.0	21971.0	0.7343545968951009
565.0	39087.0	18009.0	0.6845838587641866
566.0	46670.0	20180.0	0.6981301421091997
567.0	31785.0	12451.0	0.7185324170358983
568.0	57369.0	24899.0	0.6973428307482861
569.0	25951.0	13376.0	0.659877437892542
570.0	53551.0	45236.0	0.5420854970795752
571.0	42354.0	19493.0	0.6848189887949294
572.0	44658.0	13515.0	0.7676757258521995
573.0	29929.0	9420.0	0.7606038272891306
574.0	30018.0	9054.0	0.7682739557739557
575.0	22184.0	4987.0	0.816458724375253
576.0	24203.0	154753.0	0.1352455352153602
577.0	24114.0	61315.0	0.2822694869423732
578.0	29404.0	146631.0	0.16703496463771408
579.0	27214.0	69659.0	0.28092450940922653
580.0	41515.0	61781.0	0.4019032682775712
581.0	18259.0	20941.0	0.46579081632653063
582.0	32387.0	51137.0	0.3877568124131986
583.0	18867.0	29095.0	0.39337392102080815
584.0	24836.0	82304.0	0.23180884823595296
585.0	26124.0	50456.0	0.34113345521023763
586.0	32297.0	124369.0	0.20615194107208967
587.0	34139.0	50582.0	0.40295794431132775
588.0	35890.0	27928.0	0.5623805196026199
589.0	31506.0	19975.0	0.6119927740331385
590.0	32284.0	35989.0	0.47286628681909393
591.0	32445.0	19626.0	0.623091548078585
592.0	61152.0	14761.0	0.8055537259757881
593.0	40096.0	4356.0	0.9020066588679925
594.0	54434.0	11474.0	0.8259088426291193
595.0	44249.0	4566.0	0.9064631773020588
596.0	52717.0	6445.0	0.8910618302288631
597.0	26270.0	3329.0	0.8875299841210852
598.0	35902.0	5538.0	0.8663610038610039
599.0	28017.0	3915.0	0.8773957158962796
600.0	29669.0	4349.0	0.8721559174554647
601.0	31657.0	5493.0	0.8521399730820995
602.0	59717.0	14362.0	0.8061258926281403
603.0	39014.0	5662.0	0.8732652878502999
604.0	28594.0	2894.0	0.9080919715447154
605.0	22873.0	2044.0	0.9179676526066541
606.0	24834.0	3432.0	0.8785820420292931
607.0	19763.0	2460.0	0.8893038743643973
608.0	65536.0	36206.0	0.6441390969314541
609.0	26227.0	8899.0	0.7466548995046405
610.0	49014.0	33821.0	0.5917064042977003
611.0	26031.0	8738.0	0.748684172682562
612.0	99883.0	19015.0	0.8400730037511144
613.0	39514.0	9839.0	0.8006402852916743
614.0	49926.0	16855.0	0.7476078525329061
615.0	51027.0	11203.0	0.8199742889281697
616.0	60685.0	28553.0	0.6800354109235975
617.0	35945.0	23967.0	0.5999632794765656
618.0	67734.0	92255.0	0.4233666064541937
619.0	49028.0	22651.0	0.6839939173258556
620.0	40407.0	3626.0	0.9176526695887176
621.0	31666.0	2939.0	0.9150700765785291
622.0	42053.0	7585.0	0.8471936822595592
